C:\Users\IOPs\Desktop\SOPHY-CO2\FRRf\UW FLC\UW026.fnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File note:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN:,11-8358-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLC step reps:,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fm link:,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chl multiplier:,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVPII:,Absorption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ka:,11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:,Calculated as 1 - qP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pre,Sat,Rel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PMT eht:,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acq pitch (s):,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Seq reps:,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
,Seq int (ms):,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date:,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019,8/3/2019
,Time:,6:35:05,6:35:15,6:35:25,6:35:35,6:35:45,6:35:55,6:36:05,6:36:15,6:36:25,6:36:35,6:36:45,6:36:55,6:37:05,6:37:15,6:37:25,6:37:35,6:37:45,6:37:55,6:38:05,6:38:15,6:38:25,6:38:35,6:38:45,6:38:55,6:39:05,6:39:15,6:39:25,6:39:35,6:39:45,6:39:55,6:40:05,6:40:15,6:40:25,6:40:35,6:40:45,6:40:55,6:41:05,6:41:15,6:41:25,6:41:35,6:41:45,6:41:55,6:42:05,6:42:15,6:42:25,6:42:35,6:42:45,6:42:55,6:43:05,6:43:15,6:43:25,6:43:35,6:43:45,6:43:55,6:44:05,6:44:15,6:44:25,6:44:35,6:44:45,6:44:55,6:45:05,6:45:15,6:45:25,6:45:35,6:45:45,6:45:55,6:46:05,6:46:15,6:46:25,6:46:35,6:46:45,6:46:55,6:47:05,6:47:15,6:47:25,6:47:35,6:47:45,6:47:55,6:48:05,6:48:15,6:48:25,6:48:35,6:48:45,6:48:55,6:49:05,6:49:15,6:49:25,6:49:35,6:49:45,6:49:55,6:50:05,6:50:15,6:50:25,6:50:35,6:50:45,6:50:55,6:51:05,6:51:15,6:51:25,6:51:35,6:51:45,6:51:55,6:52:05,6:52:15,6:52:25,6:52:35,6:52:45,6:52:55,6:53:05,6:53:15,6:53:25,6:53:35,6:53:45,6:53:55,6:54:05,6:54:15,6:54:25,6:54:35,6:54:45,6:54:55,6:55:05,6:55:15,6:55:25,6:55:35,6:55:45,6:55:55,6:56:05,6:56:15,6:56:25,6:56:35,6:56:45,6:56:55,6:57:05,6:57:15,6:57:25,6:57:35,6:57:45,6:57:55,6:58:05,6:58:15,6:58:25,6:58:35,6:58:45,6:58:55,6:59:05,6:59:15,6:59:25,6:59:35,6:59:45,6:59:55,7:00:05,7:00:15,7:00:25,7:00:35,7:00:45,7:00:55,7:01:05,7:01:15,7:01:25,7:01:35,7:01:45,7:01:55,7:02:05,7:02:15,7:02:25,7:02:35,7:02:45,7:02:55,7:03:05,7:03:15,7:03:25,7:03:35,7:03:45,7:03:55,7:04:05,7:04:15,7:04:25,7:04:35,7:04:45,7:04:55,7:05:05,7:05:15,7:05:25,7:05:35,7:05:45,7:05:55,7:06:05,7:06:15,7:06:25,7:06:35,7:06:45,7:06:55,7:07:05,7:07:15,7:07:25,7:07:35,7:07:45,7:07:55,7:08:05,7:08:15,7:08:25,7:08:35,7:08:45,7:08:55,7:09:05,7:09:15,7:09:25,7:09:35,7:09:45,7:09:55,7:10:05,7:10:15,7:10:25,7:10:35,7:10:45,7:10:55,7:11:05,7:11:15,7:11:25,7:11:35,7:11:45,7:11:55,7:12:05,7:12:15,7:12:25,7:12:35,7:12:45,7:12:55,7:13:05,7:13:15,7:13:25,7:13:35,7:13:45,7:13:55,7:14:05,7:14:15,7:14:25,7:14:35,7:14:45,7:14:55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dbar:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PAR:,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,51,51,51,51,51,51,51,51,51,51,51,51,72,72,72,72,72,72,72,72,72,72,72,72,92,92,92,92,92,92,92,92,92,92,92,92,113,113,113,113,113,113,113,113,113,113,113,113,134,134,134,134,134,134,134,134,134,134,134,134,154,154,154,154,154,154,154,154,154,154,154,154,175,175,175,175,175,175,175,175,175,175,175,175,216,216,216,216,216,216,216,216,216,216,216,216,335,335,335,335,335,335,335,335,335,335,335,335,446,446,446,446,446,446,446,446,446,446,446,446,650,650,650,650,650,650,650,650,650,650,650,650,839,839,839,839,839,839,839,839,839,839,839,839,900,900,900,900,900,900,900,900,900,900,900,900,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
,Aux:,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-2,-3,-3,-3,-3,-3,-2,-3,-2,-3,-3,-2,-2,-2,-2,-3,-3,-2,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-2,-3,-2,-3,-3,-3,-3,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-2,-3,-2,-3,-3,-3,-3,-2,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-2,-2,-2,-3,-2,-3,-3,-3,-2,-3,-2,-3,-3,-2,-3,-3,-2,-3,-3,-3,-3,-3,-2,-3,-2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fo(F'):,0.4682,0.4652,0.4882,0.5046,0.5279,0.4928,0.5218,0.5149,0.5183,0.5436,0.5252,0.4886,0.5544,0.5037,0.5462,0.4547,0.4952,0.4581,0.4492,0.4683,0.4862,0.5171,0.5501,0.5513,0.548,0.5642,0.5779,0.5712,0.5816,0.6091,0.6054,0.6464,0.6273,0.6462,0.6006,0.6153,0.6432,0.653,0.6365,0.6707,0.6853,0.6461,0.5976,0.6154,0.6431,0.6231,0.6135,0.6386,0.6366,0.6362,0.7682,0.6607,0.6619,0.6346,0.6366,0.6673,0.648,0.626,0.6513,0.6639,0.6492,0.6803,0.6548,0.6746,0.6608,0.6631,0.6324,0.6915,0.7967,0.68,0.6509,0.6761,0.6676,0.6745,0.6983,0.6931,0.7894,0.7079,0.6799,0.7046,0.6925,0.7382,0.7233,0.7201,0.7317,0.7347,0.6988,0.7253,0.7075,0.7193,0.7255,0.7125,0.7265,0.8291,0.7056,0.7209,0.7168,0.685,0.7078,0.7111,0.733,0.7212,0.7072,0.8087,0.707,0.7234,0.7099,0.8059,0.7216,0.7226,0.7388,0.7081,0.6919,0.7385,0.697,0.7103,0.6989,0.7225,0.6991,0.7972,0.7114,0.697,0.7035,0.7015,0.7012,0.723,0.6812,0.6982,0.7295,0.7106,0.7003,0.7267,0.6872,0.7042,0.7277,0.7179,0.7033,0.7847,0.7124,0.7203,0.7189,0.7283,0.7213,0.7066,0.718,0.7198,0.7543,0.7039,0.6701,0.7137,0.6973,0.682,0.7274,0.6792,0.6737,0.6719,0.7013,0.6531,0.6458,0.6305,0.6427,0.6332,0.6147,0.65,0.6184,0.6785,0.6467,0.6119,0.6077,0.6098,0.5975,0.5501,0.5455,0.5504,0.5478,0.5347,0.5257,0.5203,0.5553,0.5022,0.5152,0.4842,0.4856,0.4866,0.4962,0.5071,0.4737,0.4494,0.4639,0.4792,0.4825,0.4552,0.4625,0.4687,0.4656,0.4597,0.4194,0.4283,0.4478,0.3892,0.4085,0.4493,0.4166,0.4529,0.4151,0.4212,0.4006,0.4228,0.4087,0.4235,0.3981,0.4168,0.4236,0.412,0.401,0.4194,0.3625,0.3744,0.3573,0.3786,0.3651,0.3824,0.3905,0.3714,0.3639,0.3678,0.3895,0.3985,0.325,0.3709,0.3448,0.3465,0.3376,0.3309,0.3327,0.3426,0.3581,0.3419,0.3333,0.355
,Fm('):,0.5754,0.5693,0.5802,0.6196,0.6137,0.5941,0.6249,0.6041,0.6214,0.633,0.6146,0.6091,0.6198,0.5812,0.5462,0.5423,0.5552,0.549,0.547,0.5527,0.5659,0.5997,0.6222,0.6317,0.6538,0.6683,0.6793,0.6724,0.6909,0.6988,0.7081,0.7403,0.7464,0.7578,0.7515,0.7657,0.7879,0.7682,0.7662,0.774,0.8102,0.777,0.7575,0.7398,0.7488,0.7441,0.7398,0.7454,0.7439,0.7583,0.7682,0.7575,0.7598,0.7499,0.7565,0.7545,0.7581,0.7614,0.7607,0.7706,0.7764,0.7759,0.7776,0.7776,0.7766,0.7836,0.7791,0.7842,0.7967,0.788,0.7838,0.7924,0.7954,0.8058,0.7918,0.8026,0.7894,0.8178,0.8122,0.8169,0.8055,0.8271,0.8306,0.8431,0.8274,0.8323,0.8242,0.8252,0.8419,0.8425,0.8303,0.8331,0.835,0.8291,0.8227,0.8159,0.8065,0.8187,0.8142,0.8055,0.8186,0.8099,0.8202,0.8087,0.8051,0.7994,0.8055,0.8059,0.8117,0.818,0.8241,0.8083,0.7949,0.805,0.7989,0.7966,0.8071,0.7932,0.8029,0.7972,0.8,0.796,0.7984,0.8002,0.7959,0.7952,0.796,0.7908,0.7911,0.7994,0.7913,0.8146,0.7939,0.7963,0.8011,0.8072,0.791,0.7847,0.7939,0.8023,0.7925,0.7943,0.7987,0.7974,0.7806,0.7748,0.7543,0.7611,0.7538,0.8169,0.7428,0.7416,0.7274,0.7342,0.7335,0.736,0.6689,0.7075,0.7044,0.6995,0.6818,0.6856,0.6773,0.6951,0.6684,0.6785,0.6467,0.6639,0.6012,0.6098,0.5975,0.6053,0.5875,0.5732,0.5695,0.5199,0.5648,0.5146,0.5553,0.5555,0.5456,0.5296,0.5148,0.507,0.4962,0.5071,0.4517,0.4818,0.4365,0.4792,0.4825,0.4698,0.4625,0.4687,0.4656,0.4597,0.4571,0.4592,0.4478,0.4498,0.4582,0.4493,0.4458,0.4529,0.4525,0.4212,0.4302,0.4228,0.4293,0.4235,0.4136,0.4168,0.4236,0.412,0.401,0.4194,0.4154,0.4205,0.3976,0.3786,0.352,0.3824,0.3905,0.3889,0.3929,0.3941,0.3895,0.3985,0.3769,0.3709,0.364,0.3465,0.3606,0.3682,0.3594,0.3426,0.362,0.3419,0.3613,0.355
,Fv/Fm(Fq'/Fm'):,0.186,0.183,0.159,0.185,0.14,0.17,0.165,0.148,0.166,0.141,0.145,0.198,0.106,0.133,,0.162,0.108,0.165,0.179,0.153,0.141,0.138,0.116,0.127,0.162,0.156,0.149,0.151,0.158,0.128,0.145,0.127,0.16,0.147,0.201,0.196,0.184,0.15,0.169,0.133,0.154,0.169,0.211,0.168,0.141,0.163,0.171,0.143,0.144,0.161,,0.128,0.129,0.154,0.158,0.116,0.145,0.178,0.144,0.138,0.164,0.123,0.158,0.132,0.149,0.154,0.188,0.118,,0.137,0.17,0.147,0.161,0.163,0.118,0.136,,0.134,0.163,0.138,0.14,0.108,0.129,0.146,0.116,0.117,0.152,0.121,0.16,0.146,0.126,0.145,0.13,,0.142,0.116,0.111,0.163,0.131,0.117,0.105,0.11,0.138,,0.122,0.095,0.119,,0.111,0.117,0.103,0.124,0.13,0.083,0.127,0.108,0.134,0.089,0.129,,0.111,0.124,0.119,0.123,0.119,0.091,0.144,0.117,0.078,0.111,0.115,0.108,0.134,0.116,0.092,0.111,0.111,,0.103,0.102,0.093,0.083,0.097,0.114,0.08,0.071,,0.075,0.111,0.126,0.061,0.08,,0.075,0.081,0.087,,0.077,0.083,0.099,0.057,0.076,0.092,0.065,0.075,,,0.078,,,,0.091,0.072,0.04,0.038,,0.069,,,0.096,0.056,0.086,0.057,0.04,,,,0.067,,,,0.031,,,,,0.083,0.067,,0.135,0.109,,0.065,,0.083,,0.069,,0.048,,0.037,,,,,,0.127,0.11,0.101,,,,,0.045,0.074,0.067,,,0.138,,0.053,,0.064,0.101,0.074,,,,0.077,
,p:,0.181,,,,0.145,,,,0.173,0.147,0.151,0.062,0.102,,,0.171,,,,,,0.133,0.121,0.125,0.134,,,0.157,,0.122,0.068,0.15,0.132,0.121,,,,,,0.135,0.153,0.175,,,0.013,0.087,0.108,,,,,0.012,0.134,,,0.12,,,0.153,0.155,,,,0.149,0.048,,,,,,,,,,,,,,,,,0.033,,,0.011,0.011,,0.115,,,0.131,,,,0.148,0.121,0.023,,,0.122,,,,,,,0.049,,0.115,0.121,,,,0.033,0.14,0.113,,0.085,0.134,,,,0.111,,,0.089,,0.125,0.085,0.116,0.066,0.027,0.136,0.117,,,,,,,,0.086,,,0.08,,,0.063,,,0.025,,,0.07,,,0.034,0.092,,,,0.022,,,,,,,0.083,,,,,,0.04,0.067,,0.083,,,,,,,,,0.047,,0.024,,,,,,,,,,,,,,,,0.025,,,,,,0.031,,,,,,,,,,0.058,,,,0.023,,,,,,,,,,,,,,,
